"","stock","species","broodyear","recruits","spawners","stock.id"
"1689","Late Shuswap","Sockeye",1986,10945795,1068479,29
"1690","Late Shuswap","Sockeye",1987,3903932,319734,29
"1691","Late Shuswap","Sockeye",1988,8220,3558,29
"1692","Late Shuswap","Sockeye",1989,13135,380,29
"1693","Late Shuswap","Sockeye",1990,7770370,1745709,29
"1694","Late Shuswap","Sockeye",1991,866189,616033,29
"1695","Late Shuswap","Sockeye",1992,19909,6640,29
"1696","Late Shuswap","Sockeye",1993,15366,765,29
"1697","Late Shuswap","Sockeye",1994,2610200,686190,29
"1698","Late Shuswap","Sockeye",1995,771591,210969,29
"1699","Late Shuswap","Sockeye",1996,61532,5492,29
"1700","Late Shuswap","Sockeye",1997,34711,596,29
"1701","Late Shuswap","Sockeye",1998,7248023,680650,29
"1702","Late Shuswap","Sockeye",1999,698913,138247,29
"1703","Late Shuswap","Sockeye",2000,1388,164,29
"1704","Late Shuswap","Sockeye",2001,8890,2141,29
"1705","Late Shuswap","Sockeye",2002,7509787,2845464,29
"1706","Late Shuswap","Sockeye",2003,138420,189793,29
"1709","Late Shuswap","Sockeye",2006,17568471,1170725,29
"1710","Late Shuswap","Sockeye",2007,210478,32296,29
"1711","Late Shuswap","Sockeye",2008,9167,83,29
"1712","Late Shuswap","Sockeye",2009,380032,20208,29
"1713","Late Shuswap","Sockeye",2010,8616732,3073257,29
"1721","Late Stuart","Sockeye",1950,39681,1834,30
"1722","Late Stuart","Sockeye",1951,63810,1247,30
"1723","Late Stuart","Sockeye",1952,3973,16,30
"1724","Late Stuart","Sockeye",1953,1552239,78689,30
"1725","Late Stuart","Sockeye",1954,137965,2687,30
"1726","Late Stuart","Sockeye",1955,51345,3274,30
"1727","Late Stuart","Sockeye",1956,46102,466,30
"1728","Late Stuart","Sockeye",1957,1329884,300029,30
"1729","Late Stuart","Sockeye",1958,54677,13152,30
"1730","Late Stuart","Sockeye",1959,7392,4090,30
"1731","Late Stuart","Sockeye",1960,9617,1307,30
"1732","Late Stuart","Sockeye",1961,778478,194469,30
"1733","Late Stuart","Sockeye",1962,45069,9073,30
"1734","Late Stuart","Sockeye",1963,12049,1092,30
"1735","Late Stuart","Sockeye",1964,3101,824,30
"1736","Late Stuart","Sockeye",1965,1124519,122789,30
"1737","Late Stuart","Sockeye",1966,74079,4164,30
"1738","Late Stuart","Sockeye",1967,16556,897,30
"1739","Late Stuart","Sockeye",1968,31299,179,30
"1740","Late Stuart","Sockeye",1969,1625590,114306,30
"1741","Late Stuart","Sockeye",1970,70838,8027,30
"1742","Late Stuart","Sockeye",1971,66770,725,30
"1743","Late Stuart","Sockeye",1972,18766,3411,30
"1744","Late Stuart","Sockeye",1973,666098,116706,30
"1745","Late Stuart","Sockeye",1974,50716,7371,30
"1746","Late Stuart","Sockeye",1975,215116,5679,30
"1747","Late Stuart","Sockeye",1976,3339,1674,30
"1748","Late Stuart","Sockeye",1977,1357741,75890,30
"1749","Late Stuart","Sockeye",1978,79447,7115,30
"1750","Late Stuart","Sockeye",1979,6854,16711,30
"1751","Late Stuart","Sockeye",1980,21440,286,30
"1752","Late Stuart","Sockeye",1981,2033901,120124,30
"1753","Late Stuart","Sockeye",1982,60989,8681,30
"1754","Late Stuart","Sockeye",1983,17944,1451,30
"1755","Late Stuart","Sockeye",1984,14744,672,30
"1756","Late Stuart","Sockeye",1985,3507629,159101,30
"1757","Late Stuart","Sockeye",1986,816561,15044,30
"1758","Late Stuart","Sockeye",1987,380071,2393,30
"1759","Late Stuart","Sockeye",1988,208786,3638,30
"1760","Late Stuart","Sockeye",1989,5327124,327096,30
"1761","Late Stuart","Sockeye",1990,389823,111747,30
"1762","Late Stuart","Sockeye",1991,109581,40200,30
"1763","Late Stuart","Sockeye",1992,135399,12422,30
"1764","Late Stuart","Sockeye",1993,3764256,744565,30
"1765","Late Stuart","Sockeye",1994,115440,40717,30
"1766","Late Stuart","Sockeye",1995,133454,17181,30
"1767","Late Stuart","Sockeye",1996,1023000,27297,30
"1768","Late Stuart","Sockeye",1997,430895,415149,30
"1769","Late Stuart","Sockeye",1998,277262,67836,30
"1770","Late Stuart","Sockeye",1999,133622,33801,30
"1771","Late Stuart","Sockeye",2000,913822,226267,30
"1772","Late Stuart","Sockeye",2001,505343,179540,30
"1773","Late Stuart","Sockeye",2002,125952,17820,30
"1774","Late Stuart","Sockeye",2003,21783,19212,30
"1775","Late Stuart","Sockeye",2004,282917,51370,30
"1776","Late Stuart","Sockeye",2005,119666,164657,30
"1777","Late Stuart","Sockeye",2006,174548,14283,30
"1778","Late Stuart","Sockeye",2007,13742,4144,30
"1779","Late Stuart","Sockeye",2008,190239,57881,30
"1780","Late Stuart","Sockeye",2009,230419,43271,30
"1781","Late Stuart","Sockeye",2010,170872,43476,30
"1782","Late Stuart","Sockeye",2011,9284,778,30
"1787","Late Upper Station","Sockeye",1970,157657,36833,31
"1788","Late Upper Station","Sockeye",1971,105630,95150,31
"1789","Late Upper Station","Sockeye",1972,156862,68351,31
"1790","Late Upper Station","Sockeye",1973,112178,67826,31
"1791","Late Upper Station","Sockeye",1974,463904,251234,31
"1792","Late Upper Station","Sockeye",1975,184056,74456,31
"1793","Late Upper Station","Sockeye",1976,251554,48650,31
"1794","Late Upper Station","Sockeye",1977,446440,49001,31
"1795","Late Upper Station","Sockeye",1978,614795,38126,31
"1796","Late Upper Station","Sockeye",1979,621764,134579,31
"1797","Late Upper Station","Sockeye",1980,314522,77718,31
"1798","Late Upper Station","Sockeye",1981,700035,118900,31
"1799","Late Upper Station","Sockeye",1982,1675201,306161,31
"1800","Late Upper Station","Sockeye",1983,524999,179741,31
"1801","Late Upper Station","Sockeye",1984,597437,239608,31
"1802","Late Upper Station","Sockeye",1985,1196704,408409,31
"1803","Late Upper Station","Sockeye",1986,1056848,367922,31
"1804","Late Upper Station","Sockeye",1987,360209,156274,31
"1805","Late Upper Station","Sockeye",1988,271834,247647,31
"1806","Late Upper Station","Sockeye",1989,613022,221706,31
"1807","Late Upper Station","Sockeye",1990,473411,198287,31
"1808","Late Upper Station","Sockeye",1991,1084640,242860,31
"1809","Late Upper Station","Sockeye",1992,447599,199067,31
"1810","Late Upper Station","Sockeye",1993,497539,187229,31
"1811","Late Upper Station","Sockeye",1994,475125,221675,31
"1812","Late Upper Station","Sockeye",1995,493960,203659,31
"1813","Late Upper Station","Sockeye",1996,162877,235727,31
"1814","Late Upper Station","Sockeye",1997,177256,230793,31
"1815","Late Upper Station","Sockeye",1998,279155,171214,31
"1816","Late Upper Station","Sockeye",1999,480607,210016,31
"1817","Late Upper Station","Sockeye",2000,432432,176783,31
"1818","Late Upper Station","Sockeye",2001,110967,74408,31
"1819","Late Upper Station","Sockeye",2002,247644,150349,31
"1820","Late Upper Station","Sockeye",2003,350540,200894,31
"1821","Late Upper Station","Sockeye",2004,431679,177108,31
"1822","Late Upper Station","Sockeye",2005,239182,156401,31
"1823","Late Upper Station","Sockeye",2006,163672,153153,31
"1824","Late Upper Station","Sockeye",2007,185999,149709,31
"1825","Late Upper Station","Sockeye",2008,172488,184856,31
"1826","Late Upper Station","Sockeye",2009,233742,161736,31
"1827","Late Upper Station","Sockeye",2010,137938,141139,31
"1859","Nadina","Sockeye",1973,73354,10726,32
"1860","Nadina","Sockeye",1974,20212,2072,32
"1861","Nadina","Sockeye",1975,158876,8655,32
"1862","Nadina","Sockeye",1976,7274,898,32
"1863","Nadina","Sockeye",1977,132049,10085,32
"1864","Nadina","Sockeye",1978,31247,1527,32
"1865","Nadina","Sockeye",1979,101373,21272,32
"1866","Nadina","Sockeye",1980,21372,1603,32
"1867","Nadina","Sockeye",1981,76800,11363,32
"1868","Nadina","Sockeye",1982,6775,1423,32
"1869","Nadina","Sockeye",1983,149731,15945,32
"1870","Nadina","Sockeye",1984,24917,3847,32
"1871","Nadina","Sockeye",1985,46853,7731,32
"1872","Nadina","Sockeye",1986,20838,2051,32
"1873","Nadina","Sockeye",1987,191036,15643,32
"1874","Nadina","Sockeye",1988,57739,4514,32
"1875","Nadina","Sockeye",1989,20016,2653,32
"1876","Nadina","Sockeye",1990,15734,3405,32
"1877","Nadina","Sockeye",1991,56339,33387,32
"1878","Nadina","Sockeye",1992,104713,2355,32
"1879","Nadina","Sockeye",1993,56702,4797,32
"1880","Nadina","Sockeye",1994,18358,1077,32
"1881","Nadina","Sockeye",1995,65517,8452,32
"1882","Nadina","Sockeye",1996,546597,18036,32
"1883","Nadina","Sockeye",1997,3186,2624,32
"1884","Nadina","Sockeye",1998,4879,1983,32
"1885","Nadina","Sockeye",1999,11388,5026,32
"1886","Nadina","Sockeye",2000,259537,65446,32
"1887","Nadina","Sockeye",2001,96134,17875,32
"1888","Nadina","Sockeye",2002,6180,1031,32
"1889","Nadina","Sockeye",2003,3705,1677,32
"1890","Nadina","Sockeye",2004,219464,13773,32
"1891","Nadina","Sockeye",2005,16209,12141,32
"1892","Nadina","Sockeye",2006,64878,4487,32
"1893","Nadina","Sockeye",2007,11542,1006,32
"1894","Nadina","Sockeye",2008,91101,10169,32
"1895","Nadina","Sockeye",2009,21779,3718,32
"1896","Nadina","Sockeye",2010,198859,11892,32
"1897","Nadina","Sockeye",2011,11223,1195,32
"1910","Naknek","Sockeye",1963,1706833,905358,33
"1911","Naknek","Sockeye",1964,2223528,1349604,33
"1912","Naknek","Sockeye",1965,2654766,717798,33
"1913","Naknek","Sockeye",1966,4205619,1016445,33
"1914","Naknek","Sockeye",1967,1552165,755640,33
"1915","Naknek","Sockeye",1968,638309,1023222,33
"1916","Naknek","Sockeye",1969,2143775,1331202,33
"1917","Naknek","Sockeye",1970,2535302,732502,33
"1918","Naknek","Sockeye",1971,4350416,935754,33
"1919","Naknek","Sockeye",1972,1715201,586518,33
"1920","Naknek","Sockeye",1973,2742665,356676,33
"1921","Naknek","Sockeye",1974,2642510,1241058,33
"1922","Naknek","Sockeye",1975,5195702,2026686,33
"1923","Naknek","Sockeye",1976,8991727,1320750,33
"1924","Naknek","Sockeye",1977,3721053,1085856,33
"1925","Naknek","Sockeye",1978,2788293,813378,33
"1926","Naknek","Sockeye",1979,3965084,925362,33
"1927","Naknek","Sockeye",1980,4930471,2644698,33
"1928","Naknek","Sockeye",1981,4703783,1796220,33
"1929","Naknek","Sockeye",1982,1849201,1155552,33
"1930","Naknek","Sockeye",1983,1482522,888294,33
"1931","Naknek","Sockeye",1984,4489755,1242474,33
"1932","Naknek","Sockeye",1985,7264385,1849938,33
"1933","Naknek","Sockeye",1986,12744727,1977645,33
"1934","Naknek","Sockeye",1987,5533711,1061806,33
"1935","Naknek","Sockeye",1988,3025868,1037862,33
"1936","Naknek","Sockeye",1989,3133259,1161984,33
"1937","Naknek","Sockeye",1990,3997623,2092578,33
"1938","Naknek","Sockeye",1991,4629235,3578508,33
"1939","Naknek","Sockeye",1992,1481549,1606650,33
"1940","Naknek","Sockeye",1993,2704800,1535658,33
"1941","Naknek","Sockeye",1994,2396217,990810,33
"1942","Naknek","Sockeye",1995,5927761,1111140,33
"1943","Naknek","Sockeye",1996,6473139,1078098,33
"1944","Naknek","Sockeye",1997,3457630,1025664,33
"1945","Naknek","Sockeye",1998,3869568,1202172,33
"1946","Naknek","Sockeye",1999,3762434,1625364,33
"1947","Naknek","Sockeye",2000,9024546,1375488,33
"1948","Naknek","Sockeye",2001,4633408,1830360,33
"1949","Naknek","Sockeye",2002,5780185,1263918,33
"1950","Naknek","Sockeye",2003,12396538,1831170,33
"1951","Naknek","Sockeye",2004,4303684,1939674,33
"1952","Naknek","Sockeye",2005,5386591,2744622,33
"1953","Naknek","Sockeye",2006,4907166,1953228,33
"1954","Naknek","Sockeye",2007,4634047,2945304,33
"1955","Naknek","Sockeye",2008,3266702,2472690,33
"1956","Naknek","Sockeye",2009,1914523,1169466,33
"1957","Naknek","Sockeye",2010,7431683,1463928,33
"1958","Naknek","Sockeye",2011,5238277.5,1177074,33
"1959","Naknek","Sockeye",2012,5940322.75,900312,33
"1965","Nass (Meziadin)","Sockeye",1972,561335,129525,34
"1966","Nass (Meziadin)","Sockeye",1973,440927,234627,34
"1967","Nass (Meziadin)","Sockeye",1974,420000,165259,34
"1968","Nass (Meziadin)","Sockeye",1975,359441,54095,34
"1969","Nass (Meziadin)","Sockeye",1976,419035,102430,34
"1970","Nass (Meziadin)","Sockeye",1977,846576.5,242351,34
"1971","Nass (Meziadin)","Sockeye",1978,426421,111018,34
"1972","Nass (Meziadin)","Sockeye",1979,533916,2e+05,34
"1973","Nass (Meziadin)","Sockeye",1980,451679.5,142000,34
"1974","Nass (Meziadin)","Sockeye",1981,443606.75,214193,34
"1975","Nass (Meziadin)","Sockeye",1982,345058.125,250000,34
"1976","Nass (Meziadin)","Sockeye",1983,393995.4375,170000,34
"1977","Nass (Meziadin)","Sockeye",1984,168015,140000,34
"1978","Nass (Meziadin)","Sockeye",1985,308705.2188,288663,34
"1979","Nass (Meziadin)","Sockeye",1986,561020.6094,115543,34
"1980","Nass (Meziadin)","Sockeye",1987,1387932,143989,34
"1981","Nass (Meziadin)","Sockeye",1988,1825747.805,116984,34
"1982","Nass (Meziadin)","Sockeye",1989,961886.4023,50000,34
"1983","Nass (Meziadin)","Sockeye",1990,500413,120954,34
"1984","Nass (Meziadin)","Sockeye",1991,1340554.701,250000,34
"1985","Nass (Meziadin)","Sockeye",1992,439522.8506,592118,34
"1986","Nass (Meziadin)","Sockeye",1993,548949,4e+05,34
"1987","Nass (Meziadin)","Sockeye",1994,709786,158010,34
"1988","Nass (Meziadin)","Sockeye",1995,592166,205853,34
"1989","Nass (Meziadin)","Sockeye",1996,307642,182082,34
"1990","Nass (Meziadin)","Sockeye",1997,794577,158687,34
"1991","Nass (Meziadin)","Sockeye",1998,1084696,163925,34
"1992","Nass (Meziadin)","Sockeye",1999,665367,180350,34
"1993","Nass (Meziadin)","Sockeye",2000,568363,137042,34
"1994","Nass (Meziadin)","Sockeye",2001,416841,116192,34
"1995","Nass (Meziadin)","Sockeye",2002,397112,332442,34
"1996","Nass (Meziadin)","Sockeye",2003,257737,196852,34
"1997","Nass (Meziadin)","Sockeye",2004,396976,140923,34
"1998","Nass (Meziadin)","Sockeye",2005,330496.5,142858,34
"1999","Nass (Meziadin)","Sockeye",2006,343371.75,146954,34
"2000","Nass (Meziadin)","Sockeye",2007,351328,104308,34
"2001","Nass (Meziadin)","Sockeye",2008,372942,150383,34
"2002","Nass (Meziadin)","Sockeye",2009,370693,168404,34
"2003","Nass (Meziadin)","Sockeye",2010,253643,159120,34
"2014","Nelson","Sockeye",1981,188646,251000,35
"2015","Nelson","Sockeye",1982,337539,179600,35
"2016","Nelson","Sockeye",1983,273580,128800,35
"2017","Nelson","Sockeye",1984,704171,251000,35
"2018","Nelson","Sockeye",1985,547610,314000,35
"2019","Nelson","Sockeye",1986,554509,117500,35
"2020","Nelson","Sockeye",1987,530288,155700,35
"2021","Nelson","Sockeye",1988,671751,142900,35
"2022","Nelson","Sockeye",1989,632332,206800,35
"2023","Nelson","Sockeye",1990,719453,269200,35
"2024","Nelson","Sockeye",1991,667405,279200,35
"2025","Nelson","Sockeye",1992,420384,179700,35
"2026","Nelson","Sockeye",1993,255474,262200,35
"2027","Nelson","Sockeye",1994,486611,333400,35
"2028","Nelson","Sockeye",1995,320842,338700,35
"2029","Nelson","Sockeye",1996,510952,241600,35
"2030","Nelson","Sockeye",1997,654502,183000,35
"2031","Nelson","Sockeye",1998,535911,159810,35
"2032","Nelson","Sockeye",1999,1103081,202067,35
"2033","Nelson","Sockeye",2000,569781,182694,35
"2034","Nelson","Sockeye",2001,539933,201962,35
"2035","Nelson","Sockeye",2002,488244,315689,35
"2036","Nelson","Sockeye",2003,279659,343511,35
"2037","Nelson","Sockeye",2004,429918,480097,35
"2038","Nelson","Sockeye",2005,164384,290000,35
"2039","Nelson","Sockeye",2006,204735,215000,35
"2040","Nelson","Sockeye",2007,148539,180000,35
"2041","Nelson","Sockeye",2008,390320,141600,35
"2042","Nelson","Sockeye",2009,494675,157000,35
"2043","Nelson","Sockeye",2010,615563,108000,35
"2058","Nushagak","Sockeye",1963,214838,234820.8018,36
"2059","Nushagak","Sockeye",1964,93339,134852.6266,36
"2060","Nushagak","Sockeye",1965,779751,255793.5021,36
"2061","Nushagak","Sockeye",1966,701562,233577.6147,36
"2062","Nushagak","Sockeye",1967,227029,74002.81765,36
"2063","Nushagak","Sockeye",1968,344177,142360.4153,36
"2064","Nushagak","Sockeye",1969,493689,95805.0467,36
"2065","Nushagak","Sockeye",1970,988759,452891.7581,36
"2066","Nushagak","Sockeye",1971,1010994,312699.1781,36
"2067","Nushagak","Sockeye",1972,1147978,39850.56376,36
"2068","Nushagak","Sockeye",1973,1380184,210600.7728,36
"2069","Nushagak","Sockeye",1974,383620,204190.1742,36
"2070","Nushagak","Sockeye",1975,5995145,832092.6013,36
"2071","Nushagak","Sockeye",1976,4351919,520302.5868,36
"2072","Nushagak","Sockeye",1977,3236085,611588.3606,36
"2073","Nushagak","Sockeye",1978,1513723,734040.0845,36
"2074","Nushagak","Sockeye",1979,1846150,551271.6622,36
"2075","Nushagak","Sockeye",1980,1210262,3669136.414,36
"2076","Nushagak","Sockeye",1981,1976753,1118872.875,36
"2077","Nushagak","Sockeye",1982,1335146,664579.7666,36
"2078","Nushagak","Sockeye",1983,1548733,446845.0461,36
"2079","Nushagak","Sockeye",1984,761243,655739.2017,36
"2080","Nushagak","Sockeye",1985,1416867,551319.2218,36
"2081","Nushagak","Sockeye",1986,2092570,1095241.259,36
"2082","Nushagak","Sockeye",1987,1905451,429181.6128,36
"2083","Nushagak","Sockeye",1988,2557334,534459.8784,36
"2084","Nushagak","Sockeye",1989,1398718,567863.3443,36
"2085","Nushagak","Sockeye",1990,1189243,752513.138,36
"2086","Nushagak","Sockeye",1991,1491477,544748.2476,36
"2087","Nushagak","Sockeye",1992,1212570,768816.1441,36
"2088","Nushagak","Sockeye",1993,1074274,790926.9579,36
"2089","Nushagak","Sockeye",1994,425911,563334.117,36
"2090","Nushagak","Sockeye",1995,1198473,311136.3458,36
"2091","Nushagak","Sockeye",1996,2335511,557057.3491,36
"2092","Nushagak","Sockeye",1997,544299,412591.0367,36
"2093","Nushagak","Sockeye",1998,2665494,507532.2674,36
"2094","Nushagak","Sockeye",1999,1753713,344972.2727,36
"2095","Nushagak","Sockeye",2000,3938652,446286.4967,36
"2096","Nushagak","Sockeye",2001,2662841,897112.175,36
"2097","Nushagak","Sockeye",2002,2083209,349155.3099,36
"2098","Nushagak","Sockeye",2003,2196681,642092.8998,36
"2099","Nushagak","Sockeye",2004,1836092,543872.2652,36
"2100","Nushagak","Sockeye",2005,1418235,1106703,36
"2101","Nushagak","Sockeye",2006,1237545,548410,36
"2102","Nushagak","Sockeye",2007,911786,518041,36
"2103","Nushagak","Sockeye",2008,2169243,492546,36
"2104","Nushagak","Sockeye",2009,1284507,484149,36
"2105","Nushagak","Sockeye",2010,2457528,468696,36
"2106","Nushagak","Sockeye",2011,3101586,428191,36
"2107","Nushagak","Sockeye",2012,5126971,432438,36
"2113","Owikeno","Sockeye",1987,800980,459600,37
"2114","Owikeno","Sockeye",1988,300589,256500,37
"2115","Owikeno","Sockeye",1989,147847,127800,37
"2116","Owikeno","Sockeye",1990,165870,277500,37
"2117","Owikeno","Sockeye",1991,42177,237000,37
"2118","Owikeno","Sockeye",1992,226084,271500,37
"2119","Owikeno","Sockeye",1993,74669,201000,37
"2120","Owikeno","Sockeye",1994,3353,78000,37
"2121","Owikeno","Sockeye",1995,9217,109500,37
"2122","Owikeno","Sockeye",1996,33810,45600,37
"2123","Owikeno","Sockeye",1997,82893,249300,37
"2124","Owikeno","Sockeye",1998,143357,35900,37
"2125","Owikeno","Sockeye",1999,57888,3600,37
"2126","Owikeno","Sockeye",2000,152914,21100,37
"2127","Owikeno","Sockeye",2001,180835,31500,37
"2128","Owikeno","Sockeye",2002,113462,1e+05,37
"2129","Owikeno","Sockeye",2003,19573,139000,37
"2130","Owikeno","Sockeye",2004,112251,115000,37
"2131","Owikeno","Sockeye",2005,102162,150000,37
"2132","Owikeno","Sockeye",2006,430341,108000,37
"2133","Owikeno","Sockeye",2007,47015,1e+05,37
"2134","Owikeno","Sockeye",2008,269041,83000,37
"2135","Owikeno","Sockeye",2009,108450,78500,37
"2136","Owikeno","Sockeye",2010,145898,1e+05,37
"2139","Pitt","Sockeye",1950,146337,13313,38
"2140","Pitt","Sockeye",1951,120302,17922,38
"2141","Pitt","Sockeye",1952,72178,21904,38
"2142","Pitt","Sockeye",1953,25807,9303,38
"2143","Pitt","Sockeye",1954,51094,8332,38
"2144","Pitt","Sockeye",1955,166937,11221,38
"2145","Pitt","Sockeye",1956,70323,11107,38
"2146","Pitt","Sockeye",1957,29207,5130,38
"2147","Pitt","Sockeye",1958,16535,6658,38
"2148","Pitt","Sockeye",1959,62493,6096,38
"2149","Pitt","Sockeye",1960,33314,12532,38
"2150","Pitt","Sockeye",1961,103035,6542,38
"2151","Pitt","Sockeye",1962,57275,8479,38
"2152","Pitt","Sockeye",1963,142935,5798,38
"2153","Pitt","Sockeye",1964,192094,6320,38
"2154","Pitt","Sockeye",1965,38984,3387,38
"2155","Pitt","Sockeye",1966,77701,10735,38
"2156","Pitt","Sockeye",1967,67780,5241,38
"2157","Pitt","Sockeye",1968,105588,8194,38
"2158","Pitt","Sockeye",1969,61083,11739,38
"2159","Pitt","Sockeye",1970,55398,3123,38
"2160","Pitt","Sockeye",1971,221710,6696,38
"2161","Pitt","Sockeye",1972,123179,6575,38
"2162","Pitt","Sockeye",1973,29176,4713,38
"2163","Pitt","Sockeye",1974,135945,8859,38
"2164","Pitt","Sockeye",1975,85230,21376,38
"2165","Pitt","Sockeye",1976,105588,19475,38
"2166","Pitt","Sockeye",1977,34586,7798,38
"2167","Pitt","Sockeye",1978,34978,14116,38
"2168","Pitt","Sockeye",1979,38819,20384,38
"2169","Pitt","Sockeye",1980,16913,9191,38
"2170","Pitt","Sockeye",1981,40270,13301,38
"2171","Pitt","Sockeye",1982,18265,5090,38
"2172","Pitt","Sockeye",1983,62053,10093,38
"2173","Pitt","Sockeye",1984,75994,8759,38
"2174","Pitt","Sockeye",1985,23208,2113,38
"2175","Pitt","Sockeye",1986,40001,12305,38
"2176","Pitt","Sockeye",1987,22485,5533,38
"2177","Pitt","Sockeye",1988,62489,19026,38
"2178","Pitt","Sockeye",1989,16691,9051,38
"2179","Pitt","Sockeye",1990,9117,6037,38
"2180","Pitt","Sockeye",1991,33888,10867,38
"2181","Pitt","Sockeye",1992,100553,4411,38
"2182","Pitt","Sockeye",1993,103267,11430,38
"2183","Pitt","Sockeye",1994,35089,4087,38
"2184","Pitt","Sockeye",1995,52971,3185,38
"2185","Pitt","Sockeye",1996,151964,21678,38
"2186","Pitt","Sockeye",1997,96262,17239,38
"2187","Pitt","Sockeye",1998,133321,49869,38
"2188","Pitt","Sockeye",1999,142825,19388,38
"2189","Pitt","Sockeye",2000,111288,18581,38
"2190","Pitt","Sockeye",2001,54820,74627,38
"2191","Pitt","Sockeye",2002,69160,39138,38
"2192","Pitt","Sockeye",2003,13966,39970,38
"2193","Pitt","Sockeye",2004,40053,33786,38
"2194","Pitt","Sockeye",2005,8548,33806,38
"2195","Pitt","Sockeye",2006,67277,21301,38
"2196","Pitt","Sockeye",2007,81659,19935,38
"2197","Pitt","Sockeye",2008,80160,6348,38
"2198","Pitt","Sockeye",2009,50938,18838,38
"2199","Pitt","Sockeye",2010,45176,8783,38
"2200","Pitt","Sockeye",2011,77764,30439,38
"2208","Portage","Sockeye",1951,244,15,39
"2210","Portage","Sockeye",1953,394,24,39
"2211","Portage","Sockeye",1954,38700,1729,39
"2212","Portage","Sockeye",1955,4392,20,39
"2214","Portage","Sockeye",1957,47,20,39
"2215","Portage","Sockeye",1958,25645,2749,39
"2216","Portage","Sockeye",1959,5565,286,39
"2218","Portage","Sockeye",1961,2723,12,39
"2219","Portage","Sockeye",1962,72180,6326,39
"2220","Portage","Sockeye",1963,58437,1116,39
"2221","Portage","Sockeye",1964,624,5,39
"2222","Portage","Sockeye",1965,3463,589,39
"2223","Portage","Sockeye",1966,31339,15201,39
"2224","Portage","Sockeye",1967,4286,1983,39
"2225","Portage","Sockeye",1968,1046,50,39
"2226","Portage","Sockeye",1969,34582,491,39
"2227","Portage","Sockeye",1970,58068,2139,39
"2228","Portage","Sockeye",1971,18043,155,39
"2229","Portage","Sockeye",1972,15283,98,39
"2230","Portage","Sockeye",1973,91287,1688,39
"2231","Portage","Sockeye",1974,42611,4843,39
"2232","Portage","Sockeye",1975,15753,1631,39
"2233","Portage","Sockeye",1976,7590,753,39
"2234","Portage","Sockeye",1977,39989,3923,39
"2235","Portage","Sockeye",1978,111753,3963,39
"2236","Portage","Sockeye",1979,52692,2023,39
"2237","Portage","Sockeye",1980,12225,996,39
"2238","Portage","Sockeye",1981,20069,2951,39
"2239","Portage","Sockeye",1982,210984,11734,39
"2240","Portage","Sockeye",1983,37358,4909,39
"2241","Portage","Sockeye",1984,50565,941,39
"2242","Portage","Sockeye",1985,25840,960,39
"2243","Portage","Sockeye",1986,71594,6212,39
"2244","Portage","Sockeye",1987,63044,3766,39
"2245","Portage","Sockeye",1988,21096,797,39
"2246","Portage","Sockeye",1989,199353,5067,39
"2247","Portage","Sockeye",1990,50970,8415,39
"2248","Portage","Sockeye",1991,15891,7292,39
"2249","Portage","Sockeye",1992,17136,1378,39
"2250","Portage","Sockeye",1993,174902,9829,39
"2251","Portage","Sockeye",1994,127670,3890,39
"2252","Portage","Sockeye",1995,40496,4319,39
"2253","Portage","Sockeye",1996,86511,1759,39
"2254","Portage","Sockeye",1997,41499,5056,39
"2255","Portage","Sockeye",1998,18053,11873,39
"2256","Portage","Sockeye",1999,9078,2079,39
"2257","Portage","Sockeye",2000,12829,671,39
"2258","Portage","Sockeye",2001,18610,1851,39
"2260","Portage","Sockeye",2003,5210,3179,39
"2261","Portage","Sockeye",2004,5688,778,39
"2262","Portage","Sockeye",2005,2532,8261,39
"2263","Portage","Sockeye",2006,172797,10971,39
"2264","Portage","Sockeye",2007,2820,849,39
"2265","Portage","Sockeye",2008,519,63,39
"2266","Portage","Sockeye",2009,11966,792,39
"2267","Portage","Sockeye",2010,88940,26687,39
"2268","Portage","Sockeye",2011,57,330,39
"2275","Quesnel","Sockeye",1950,2048,264,40
"2276","Quesnel","Sockeye",1951,413,9,40
"2277","Quesnel","Sockeye",1952,562,51,40
"2278","Quesnel","Sockeye",1953,610245,47564,40
"2279","Quesnel","Sockeye",1954,10692,146,40
"2280","Quesnel","Sockeye",1955,180,30,40
"2281","Quesnel","Sockeye",1956,1133,39,40
"2282","Quesnel","Sockeye",1957,999533,132852,40
"2283","Quesnel","Sockeye",1958,3412,1269,40
"2284","Quesnel","Sockeye",1959,165,29,40
"2285","Quesnel","Sockeye",1960,1475,123,40
"2286","Quesnel","Sockeye",1961,1240890,70000,40
"2287","Quesnel","Sockeye",1962,7287,566,40
"2288","Quesnel","Sockeye",1963,956,40,40
"2289","Quesnel","Sockeye",1964,2812,159,40
"2290","Quesnel","Sockeye",1965,1667172,105393,40
"2291","Quesnel","Sockeye",1966,7462,1040,40
"2292","Quesnel","Sockeye",1967,1761,24,40
"2293","Quesnel","Sockeye",1968,428,333,40
"2294","Quesnel","Sockeye",1969,1640832,76565,40
"2295","Quesnel","Sockeye",1970,20339,388,40
"2296","Quesnel","Sockeye",1971,747,16,40
"2297","Quesnel","Sockeye",1972,865,46,40
"2298","Quesnel","Sockeye",1973,2336434,112414,40
"2299","Quesnel","Sockeye",1974,31024,2587,40
"2300","Quesnel","Sockeye",1975,1865,105,40
"2301","Quesnel","Sockeye",1976,1233,209,40
